Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2010-01-04,19.645658493041992,19.78607953885445,19.494092190986667,19.61445381619478,20180000
2010-01-05,19.4205379486084,19.50969489865671,19.168671137709744,19.458430800234915,25833600
2010-01-06,19.159759521484375,19.409398696873687,19.14638657119615,19.39379635469484,16254000
2010-01-07,19.338062286376953,19.39155575714572,19.068363841404,19.161977840381038,27841200
2010-01-08,19.391559600830078,19.478487145757146,19.219933902020177,19.351439064669343,11907200
2010-01-11,19.335838317871094,19.60107975654433,19.2065608351121,19.505236340088835,12912000
2010-01-12,19.24445915222168,19.402713678308842,19.135242748770775,19.297954358446024,12842000
2010-01-13,19.422761917114258,19.436134860703156,19.157520532421707,19.271195654508073,13428800
2010-01-14,19.489635467529297,19.509694888502853,19.280116890103915,19.384876178816608,18379600
2010-01-15,19.199872970581055,19.51192139925477,19.150836570293126,19.498548453913383,21295200
2010-01-19,19.581018447875977,19.7058388475045,19.10180137021606,19.20656065004488,15239600
2010-01-20,19.485172271728516,19.556497475470803,19.237762599257174,19.54312453118381,12771200
2010-01-21,18.82318687438965,19.592163585213644,18.749633970307,19.491861387874568,28140800
2010-01-22,18.4398136138916,18.80981260097004,18.196861006861926,18.7295715289719,29776400
2010-01-25,18.283790588378906,18.6805372104994,18.14559893828547,18.589152574198316,16147200
2010-01-26,18.087646484375,18.397465549078778,18.051983026309422,18.132224106429696,12437600
2010-01-27,18.702823638916016,18.751858332759014,17.967281124421035,18.027461071721532,19335200
2010-01-28,18.42198944091797,18.82988144075047,18.145604357658524,18.803133838940404,13070800
2010-01-29,18.283790588378906,18.94132157381008,18.248128830477384,18.41083868310881,20281600
2010-02-01,18.64710807800293,18.890059053708892,18.321684915244667,18.34174603922207,16098000
2010-02-02,18.725114822387695,18.827644705210172,18.611439684692872,18.78083769569516,14441600
2010-02-03,18.615896224975586,18.83210123920565,18.299390721919682,18.776378367518607,32197600
2010-02-04,18.511144638061523,19.208794604897125,18.455421748362998,19.0015053871975,66486800
2010-02-05,18.401926040649414,18.691685739274497,17.95168585257665,18.57132409679304,38687200
2010-02-08,18.511144638061523,18.80758911885668,18.401926549872513,18.47771056413688,23966800
2010-02-09,18.560169219970703,18.751855991927986,18.43312116883871,18.65378491595747,17968000
2010-02-10,18.67067527770996,18.730947421797712,18.503255304485815,18.637190942448324,14572800
2010-02-11,19.005512237548828,19.02113803113755,18.583614107569627,18.704156673718508,18044800
2010-02-12,18.925153732299805,18.9608708111716,18.672908249332966,18.86265054735822,22114800
2010-02-16,19.17069435119629,19.18408910148971,19.018900238176258,19.02559846486463,16065600
2010-02-17,19.29123878479004,19.318026584931147,19.14391014172266,19.199716781370686,14976800
2010-02-18,19.411779403686523,19.52115992967448,19.197482133082577,19.197482133082577,15289200
2010-02-19,19.378297805786133,19.416247616655742,19.08363880441264,19.197484830854357,13672000
2010-02-22,19.4006290435791,19.590371356191856,19.378305016025916,19.431880638452533,11572800
2010-02-23,19.224279403686523,19.552421143348354,19.210884646803482,19.425182023006457,19129200
2010-02-24,19.114900588989258,19.33366349154107,18.918461717598348,19.246605219883836,16210000
2010-02-25,19.025602340698242,19.072479718566637,18.692993507167213,18.918452831939295,14140800
2010-02-26,19.03676414489746,19.13498439372635,18.978724752127317,19.103732806023302,12476400
2010-03-01,19.38052749633789,19.40731529336558,19.036758431690654,19.08586854136644,13495200
2010-03-02,19.297941207885742,19.41625275069416,19.25329656375412,19.380535672921653,12901200
2010-03-03,19.37607192993164,19.467593961516506,19.25106386055259,19.331425582623403,13658000
2010-03-04,19.429636001586914,19.521157986811563,19.226499056171946,19.420706736648363,14576800
2010-03-05,19.75779151916504,19.768951829956194,19.443041121189253,19.51000979827301,19503600
2010-03-08,20.231035232543945,20.298003923859383,19.664039209482834,19.74440095782753,31258400
2010-03-09,20.12387466430664,20.46317828513303,20.05913875773063,20.146196979623042,36690800
2010-03-10,20.42969512939453,20.494431039674065,19.989940212944315,20.032352103546806,28438800
2010-03-11,20.70203971862793,20.82258231792542,20.268981161615727,20.306929284611908,55125200
2010-03-12,20.81588363647461,20.900709144349445,20.681947996588637,20.79802509700073,28641200
2010-03-15,20.628368377685547,20.793555564435948,20.340405894853607,20.73105239664302,20734000
2010-03-16,20.458715438842773,20.739981393324992,20.39174678674772,20.68863853297431,19068000
2010-03-17,20.427461624145508,20.628365855403143,20.367189503226527,20.563629952937717,14785200
2010-03-18,20.11940574645996,20.496659112346098,20.108245442247764,20.425226693671885,18766000
2010-03-19,19.831443786621094,20.25780726949764,19.797961170129838,19.831443786621094,24224000
2010-03-22,19.92073631286621,20.034582327187668,19.68411672117524,19.730994091052697,16674400
2010-03-23,20.08592987060547,20.15736231324895,19.922973706061775,19.978780355098362,13516400
2010-03-24,19.81136131286621,20.077001519400206,19.775644238371218,20.001103587640273,15611600
2010-03-25,20.181907653808594,20.487726853247853,19.97653798993317,20.018951567757924,20353600
2010-03-26,20.14620018005371,20.36942677484655,20.01226456379476,20.25334969491113,13536000
2010-03-29,20.14397621154785,20.349346062555846,20.12165388296217,20.21764142865666,11134400
2010-03-30,20.313621520996094,20.501131056017336,20.16629114083608,20.19531169012547,16330800
2010-03-31,20.3203182220459,20.58149294939948,20.206472173038993,20.246653031330613,12504400
2010-04-01,20.659616470336914,20.666312993885434,20.38281434105385,20.46540877201331,17464400
2010-04-05,20.64175796508789,20.804712381920275,20.55916353402332,20.771229764135064,15363200
2010-04-06,20.62613296508789,20.83373371871727,20.49442841878716,20.54353853086257,13813600
2010-04-07,20.248882293701172,20.64845806494969,20.2310237590671,20.64845806494969,14750400
2010-04-08,20.422996520996094,20.554701070701963,20.202002714026452,20.237719779398695,10770000
2010-04-09,20.652921676635742,20.67301295370418,20.458715649114495,20.523451559316108,9567200
2010-04-12,20.80248260498047,20.869449547697418,20.648455741489695,20.771231024429213,9323200
2010-04-13,20.713197708129883,20.93642432202965,20.572565554483234,20.851598821857948,11436000
2010-04-14,21.041339874267578,21.08152073054638,20.72882229244176,20.795790953934368,17329200
2010-04-15,21.08374786376953,21.26456253506326,20.967670802185012,21.06365829089439,20639200
2010-04-16,20.949817657470703,21.18643902950462,20.715430731553436,21.00116052871959,18766400
2010-04-19,20.786855697631836,21.023475281399396,20.554699895238826,20.80471252621336,12586400
2010-04-20,20.994461059570312,21.003388624281794,20.648459170613048,20.905170084702274,9090400
