Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2010-01-04,28.552143096923828,28.64543111715376,27.765876147856364,27.845837308053447,35460500
2010-01-05,29.105192184448242,29.21180450761391,28.50549627799244,28.512160977974325,41208300
2010-01-06,29.265111923217773,29.37838895613866,28.858654153594056,28.951939626682726,27729000
2010-01-07,29.844806671142578,30.064693404760245,29.058540087976425,29.17847923061787,44864700
2010-01-08,29.771526336669922,29.78485319770371,29.371730673011687,29.564963803404492,33110100
2010-01-11,29.671573638916016,30.111349848460094,29.52498326362707,30.064707109708344,31878700
2010-01-12,28.978591918945312,29.418368086031354,28.612109661508292,29.31175575891469,47109600
2010-01-13,29.484989166259766,29.67156003573173,28.565456589021245,29.018559450742405,39622000
2010-01-14,29.778179168701172,29.84481345299792,29.385045787783522,29.45168007208027,37938300
2010-01-15,29.105192184448242,29.604937925881984,28.878640679991413,29.518314618985418,69738500
2010-01-19,28.83866310119629,29.15183794508035,28.585460396025635,28.918624258255125,41731500
2010-01-20,28.91862678527832,29.105197751041803,28.458858988448636,28.658756814886477,39934400
2010-01-21,27.012920379638672,28.752035749298948,26.86632750040663,28.678739309682925,137547700
2010-01-22,26.09339141845703,27.45270047336714,25.866839909305348,27.086220763755446,106634900
2010-01-25,26.1267032623291,26.57980621072107,25.880162774533986,26.493182915394915,56572200
2010-01-26,25.61363410949707,26.54649384200716,25.507021786510627,25.986778510868763,52975300
2010-01-27,26.2066650390625,26.313277350585953,25.367090861707076,25.553661771413612,66314300
2010-01-28,26.306617736816406,26.679762170202196,25.80020979464287,26.439883787442653,65047400
2010-01-29,25.946796417236328,26.55315444531091,25.853510957815338,26.419890955759854,53649000
2010-02-01,26.40656089782715,26.606458649763237,25.95345797112518,26.05340557617431,37408200
2010-02-02,27.019594192504883,27.106217525948882,26.453216528704335,26.519848297914145,45968500
2010-02-03,26.846342086791992,27.38606586572826,26.766380937303552,27.03957771863159,37373300
2010-02-04,25.553667068481445,26.599801386484835,25.55366706848145,26.513180612929876,57211800
2010-02-05,25.520355224609375,25.906826583729316,24.674118580662306,25.746906787097874,75224100
2010-02-08,25.120553970336914,25.513687402051875,24.867348740968367,25.513687402051875,58321000
2010-02-09,25.58030891418457,25.786871326757673,25.213829346321692,25.447042923551518,45173500
2010-02-10,25.900150299072266,26.319937353385143,25.666936681030556,25.746895272668027,39331800
2010-02-11,26.00011444091797,26.233328184499165,25.56033813742259,25.880175217979303,33830600
2010-02-12,25.953466415405273,26.106721493147628,25.56033294055709,25.766892916634824,38051100
2010-02-16,26.699758529663086,26.746401278931643,25.8202059122572,26.206677311155737,46425300
2010-02-17,26.679759979248047,26.95295421676969,26.493186506957404,26.8263503352442,34644100
2010-02-18,26.92629623413086,26.992927972495444,26.499847008186595,26.613121471773965,31809500
2010-02-19,26.673099517822266,27.11954044042553,26.586478738826532,26.726406958901514,40290200
