Price,Close,High,Low,Open,Volume
Ticker,MMM,MMM,MMM,MMM,MMM
Date,,,,,
2010-01-04,42.97254943847656,43.19512207653534,42.791379731943614,43.00878054590694,3640265
2010-01-05,42.70337677001953,43.08123628023308,42.289281438672035,42.85865897693049,3405012
2010-01-06,43.30901336669922,43.790399382096616,43.226198025464555,43.41771617715409,6301126
2010-01-07,43.340049743652344,43.35557938309504,42.50668716087031,43.127825507314576,5346240
2010-01-08,43.64545440673828,43.64545440673828,43.11748430509629,43.31935550414338,4073337
2010-01-11,43.469459533691406,43.79038184102854,43.17441996207782,43.67650725009887,3500812
2010-01-12,43.50568389892578,43.5729742782527,43.11747126199193,43.262405113330864,3626033
2010-01-13,43.36594009399414,43.53675673022202,43.0657239282984,43.53675673022202,3709992
2010-01-14,43.221012115478516,43.44358479114425,43.17959973070139,43.34523982355423,3150384
2010-01-15,43.15371322631836,43.526396277250065,42.89490476487241,43.23135670937752,4730180
2010-01-19,44.05955505371094,44.08543307315221,43.2210155951266,43.38665097818663,5382478
2010-01-20,43.85249710083008,44.06472137124075,43.26758976271805,43.90943439813496,4390755
2010-01-21,42.80690383911133,43.7903768373251,42.739613457046005,43.7903768373251,5720707
2010-01-22,42.1754264831543,42.87420854693443,42.08225333719055,42.651635863282806,5751564
2010-01-25,42.35658264160156,42.90525885976537,42.17541765898923,42.61539110908404,4050374
2010-01-26,42.25305938720703,42.822437047371444,41.94766200762303,42.16506281159569,3753048
2010-01-27,42.59986877441406,42.87938347863945,41.93214602550471,42.09778139492816,6060012
2010-01-28,41.79756546020508,42.77586220745362,40.94867296963289,42.76550911121905,8157557
2010-01-29,41.66298294067383,42.38247114495745,41.50251940189804,42.10813299854394,5199012
2010-02-01,41.63710403442383,41.87003454217563,41.37829550789609,41.844151800271625,4344709
2010-02-02,41.63191604614258,41.89590104851152,41.2540564569434,41.77167336776458,5609240
2010-02-03,42.18577194213867,42.27894034810662,41.32134993606301,41.32134993606301,4067955
2010-02-04,41.000431060791016,41.99425738774763,40.80373641451192,41.99425738774763,6353870
2010-02-05,40.65362548828125,41.150536226514056,39.991074688552885,40.97454779391109,6467968
2010-02-08,40.13084030151367,40.62257459417284,39.98590639855783,40.62257459417284,5271131
2010-02-09,40.74678421020508,41.10394226080754,40.32234050931786,40.51903508366213,5085990
2010-02-10,40.69504165649414,41.04184677026998,40.37411928371945,40.788214800970366,2924459
2010-02-11,41.54909896850586,41.611212806229446,40.808904739433764,41.00559934607955,6607302
2010-02-12,40.98490524291992,41.01078798423863,40.41035089379629,40.96420377299293,6509828
2010-02-16,41.65262985229492,41.74062644355485,41.067722447161614,41.450758653376944,4328444
2010-02-17,41.75422668457031,42.040782723926824,41.545819266946566,41.90011235232135,3701859
2010-02-18,42.25960922241211,42.29607826054912,41.71254037134931,41.71254037134931,3232070
2010-02-19,42.47323226928711,42.58785469335279,41.999106191740594,42.27524592128979,3848608
2010-02-22,42.03556442260742,42.598264821737445,41.96783214323597,42.57221211653947,3618378
2010-02-23,41.530181884765625,42.2491842857185,41.50933971964877,41.894896003593026,4762352
2010-02-24,41.71774673461914,41.993886403369366,41.42076965508225,41.68127770013489,4222717
2010-02-25,41.54581832885742,41.56144995450868,40.972701508941,41.24363067031998,4911135
2010-02-26,41.759437561035156,41.853217809523244,41.2123686796592,41.54581959969907,3856382
2010-03-01,41.983463287353516,42.17623904118926,41.8636303530966,41.97825274637337,3043940
2010-03-02,42.2700309753418,42.40028501297727,41.98347019088615,42.06683410613318,4025258
2010-03-03,42.20230484008789,42.556593211802614,42.12936199787728,42.28566876749212,3411351
2010-03-04,42.212711334228516,42.38985545885505,41.978251260848666,42.31170210106177,3133879
2010-03-05,42.952545166015625,42.98380840648745,42.32211735792453,42.38463908472578,3758550
2010-03-08,42.363807678222656,42.999450941889215,42.32212810115584,42.94213498647487,4338968
2010-03-09,42.718116760253906,42.791059613113134,42.06684638202369,42.28046439724391,5082761
2010-03-10,42.49406433105469,42.75457240064454,42.332551800063804,42.68162957066211,4287182
2010-03-11,42.3377571105957,42.48364275253515,41.94699505449291,42.3377571105957,4841528
2010-03-12,42.4002799987793,42.55137143175066,42.16060936505521,42.49927077368662,3523296
2010-03-15,42.3377571105957,42.54616449134586,42.087670155352846,42.285656453944,3136271
2010-03-16,42.54615783691406,42.54615783691406,41.95740957430329,42.33775048875986,5073671
2010-03-17,42.817081451416016,42.93691436723246,42.540946592677344,42.68682745524291,4771681
2010-03-18,43.593406677246094,43.635091009945384,42.72331279016141,42.879614775352394,5907642
2010-03-19,42.702457427978516,43.76533151706249,42.468002145571084,42.702457427978516,8223935
2010-03-22,42.63994216918945,42.827507374390095,42.46279804552379,42.46279804552379,3895013
2010-03-23,42.90567398071289,42.93693248082721,42.28566697935801,42.77541992959015,4967108
2010-03-24,42.52009582519531,42.879594499876205,42.426310875111604,42.65034979500286,3710590
2010-03-25,42.16582489013672,42.85356887113009,42.11893476775117,42.7285253753393,5911230
2010-03-26,42.20230484008789,42.38987011113887,42.072050783457094,42.254405511911266,4563099
2010-03-29,42.38986587524414,42.561799501323875,42.21793224916441,42.32734412447476,3710710
2010-03-30,43.91123580932617,44.025862995859846,42.84836590713325,42.91088766608578,10410702
2010-03-31,43.54130554199219,44.005010459222376,43.426683136603266,43.791392518893026,5186693
2010-04-01,43.68721008300781,43.88519648433655,43.45275462934165,43.697631170574454,3547097
2010-04-05,43.864341735839844,44.01543795395397,43.54652242688674,43.879973362709116,3110557
2010-04-06,43.94770050048828,44.010222246483195,43.53088569109293,43.71324514154331,3837366
2010-04-07,43.588191986083984,44.093576383678204,43.348521384451715,43.82264729305039,5338346
2010-04-08,43.2182731628418,43.556934571443975,43.12449292916332,43.457943796545194,4494209
2010-04-09,43.49961853027344,43.593398753513355,43.13490445616566,43.228689433548496,3449144
2010-04-12,43.39020538330078,43.64029230996123,43.291209868247726,43.64029230996123,3140816
2010-04-13,43.73407745361328,43.89038417744319,43.082807361227516,43.26516203626687,5090176
2010-04-14,43.96855545043945,44.010235041839195,43.49442929888192,43.71846363960525,4343992
2010-04-15,44.2863655090332,44.2863655090332,43.728875537670845,43.83829216759055,5424458
2010-04-16,43.64030075073242,44.26030764681937,43.348529443766544,44.130053617811825,6389391
2010-04-19,43.713233947753906,43.83306686737951,43.317261406469456,43.5621377860646,4250823
2010-04-20,44.42704391479492,44.729231608066605,43.93207565795376,43.97896578615316,6859060
2010-04-21,44.65106964111328,44.729223009184246,44.32282929853019,44.51560507089526,5409388
2010-04-22,44.833412170410156,44.88030703101971,44.01020864356016,44.33844889711509,5534729
2010-04-23,45.10957336425781,45.375292018299945,44.77091186850366,44.901165924244125,4772758
2010-04-26,45.55764389038086,45.73999860616029,45.19293445882199,45.23461404255477,7521524
2010-04-27,45.83378219604492,47.02170021424026,45.729580862860445,46.84976183409837,13321885
2010-04-28,45.97444152832031,46.41209363313304,45.66703866816637,46.31309812188984,6853798
2010-04-29,46.542354583740234,46.89143706416004,46.18285102119695,46.33915774476243,6319903
2010-04-30,46.198490142822266,46.73513792613753,46.05781501960913,46.214121768544636,6293352
2010-05-03,46.792442321777344,46.891437849464936,46.17243546648034,46.46941254125634,5558290
2010-05-04,45.682674407958984,46.48504063424586,45.33359670234822,46.48504063424586,6525854
2010-05-05,45.11477279663086,45.44301312642853,44.84905420802591,45.3492281375677,5836480
2010-05-06,43.890377044677734,47.16235384393548,35.929253965219,44.83862405326569,10950576
2010-05-07,43.051544189453125,43.926848436158004,42.337752435949774,43.588191828242394,10009085
2010-05-10,44.791751861572266,45.34923710122034,44.23426662192419,44.59897605861234,7500834
2010-05-11,44.30720520019531,44.79175236122646,44.21863548826146,44.380148039175516,5693917
2010-05-12,45.036624908447266,45.13040990871317,44.39577579475318,44.48956079501908,4103476
2010-05-13,44.593753814697266,45.32838779175458,44.50517937284931,44.838630222335304,3963903
2010-05-14,44.11963653564453,44.57292040752932,43.73929549711575,44.31762286785536,4949526
2010-05-17,44.11963653564453,44.35930720356973,43.254753127589325,44.22384262078631,3817273
2010-05-18,43.77576446533203,44.91157691375007,43.68719001584697,44.33324960676121,6243000
2010-05-19,43.275054931640625,43.6944905041148,42.965723947761624,43.6944905041148,7660619
2010-05-20,41.723167419433594,42.714080380568284,41.681225760224756,42.55679078646902,10468229
2010-05-21,42.31037521362305,42.34707835202342,40.96818947406122,41.114992459587036,7761681
2010-05-24,41.72840118408203,42.331338111557024,41.6497564050137,42.326094807350024,4336576
2010-05-25,41.665489196777344,41.707430849294894,40.53301673843329,41.261783449161726,6823419
2010-05-26,41.50818634033203,42.305110971316196,41.43478966793103,41.943351776060105,5646196
2010-05-27,42.6931037902832,42.745536840204295,41.96434180482887,42.158329737424694,5447660
2010-05-28,41.58159637451172,42.82941182326916,41.29323857620764,42.74552852778241,7753429
2010-06-01,40.93147277832031,41.875200476646796,40.87904452486579,41.27226360182912,5190879
2010-06-02,41.28274917602539,41.36139394625685,40.63787067139257,41.20934770941179,6905226
2010-06-03,41.07305145263672,41.81754830575025,40.71653533663871,41.57113205145185,9425556
2010-06-04,39.89862823486328,40.5225384771501,39.741341044043324,40.5225384771501,9750749
2010-06-07,39.18558120727539,40.29708025668341,39.15936708094388,39.930075311987984,7113569
2010-06-08,39.27996826171875,39.40055711539923,38.126527133435495,39.185595936242066,8646482
2010-06-09,39.21179962158203,39.89862224506863,39.05975575861817,39.568320389942755,5744508
2010-06-10,40.59592819213867,40.679811480227805,39.64695723331945,39.730842913426606,7420582
2010-06-11,41.05207061767578,41.09926036454627,40.17126231928637,40.1922355401177,5534729
2010-06-14,40.96818923950195,41.592094748357766,40.92624279585596,41.413836714975794,4319952
2010-06-15,41.82277297973633,41.869957930295314,41.28275095610271,41.466252238531084,3866907
2010-06-16,42.404727935791016,42.4676427849526,41.41381547346956,41.56586168562479,6410321
2010-06-17,42.483394622802734,42.661652656769874,41.890944160698766,42.64592274035099,4755774
2010-06-18,42.56202697753906,42.666888284090035,42.14259610344611,42.38376897565048,6285937
2010-06-21,42.71406555175781,43.51623359191172,42.50434776044464,42.97096829130471,4860544
2010-06-22,41.959102630615234,42.92379908357445,41.880457832028604,42.83991097947951,3727693
2010-06-23,42.00628662109375,42.27891936504548,41.6550090803809,42.0639581963085,4266252
2010-06-24,40.98914337158203,41.85946958099021,40.826615311291555,41.84373967011289,5190760
2010-06-25,41.36663818359375,41.46625138650886,40.83185947479236,41.17265029746346,5190520
2010-06-28,41.408607482910156,41.80182682150634,41.046847987740605,41.39287756119684,3700424
2010-06-29,41.15168380737305,41.44004642384165,40.29184404659732,41.2722702449387,10220298
2010-06-30,41.41383361816406,42.05871230062063,41.00488452742272,41.00488452742272,8303708
2010-07-01,41.18314743041992,41.61830826348725,40.805653385116514,41.45053206912185,8146793
