Price,Close,High,Low,Open,Volume
Ticker,BP,BP,BP,BP,BP
Date,,,,,
2010-01-04,25.36449432373047,25.493138934875855,25.33447730232338,25.42881581140067,3956100
2010-01-05,25.544591903686523,25.68610209581254,25.43310036342744,25.578897999646053,4109600
2010-01-06,25.677520751953125,25.69467216090875,25.445959555106217,25.523146620721853,6227900
2010-01-07,25.668947219848633,25.728981247697863,25.596047589028444,25.694675154181404,4431300
2010-01-08,25.728984832763672,25.754714406486162,25.587474630997164,25.63893377844215,3786100
2010-01-11,26.53944206237793,26.573748153525106,26.350763468481837,26.389357003120182,8227200
2010-01-12,26.372207641601562,26.45368216575097,26.072035845349223,26.09776541730389,6126600
2010-01-13,26.500865936279297,26.578053056260554,26.157812978476773,26.290746715290172,5686600
2010-01-14,26.470836639404297,26.479413163851106,26.226411417986977,26.252140991327405,3330700
2010-01-15,26.43224334716797,26.466549445279508,26.282158257441964,26.423666822640083,3596700
2010-01-19,26.723838806152344,26.749568379897994,26.48370102527402,26.48370102527402,4914400
2010-01-20,26.183530807495117,26.346479866909732,25.986274013995907,26.307886324247367,5410900
2010-01-21,25.544591903686523,26.20496952866522,25.355913283323193,26.136358972550855,7184400
2010-01-22,24.815608978271484,25.343053046821005,24.768438904239368,25.20154446052969,7297200
2010-01-25,25.107194900512695,25.210111535802795,24.961397288070973,25.107194900512695,4039100
2010-01-26,25.08147430419922,25.265863868523734,24.789878994031994,24.84991303392438,5684700
2010-01-27,24.89707374572754,24.948531241178408,24.631206474988765,24.82417412768488,6025600
2010-01-28,24.584041595458984,25.077179405739983,24.42537837163401,25.042874949105208,5003700
2010-01-29,24.065176010131836,24.605485592431215,23.95797190968566,24.47684099905676,7643200
2010-02-01,24.541162490844727,24.554026459447563,24.215262745069772,24.215262745069772,6031200
2010-02-02,23.78215789794922,23.889362001314446,23.216120363045192,23.327613546595718,18574000
2010-02-03,23.65779685974121,23.81217100496049,23.520575760836195,23.73498393235085,8410700
2010-02-04,22.933101654052734,23.490562665812007,22.91594860487742,23.48198614122435,8364700
2010-02-05,22.8044490814209,22.860195653841952,22.341326730484564,22.774432073764384,11065800
2010-02-08,22.48284149169922,22.83018332610243,22.354196913114365,22.572892533128158,7808900
2010-02-09,22.988849639892578,23.198968779713876,22.611490714178636,22.69296524899436,8017100
2010-02-10,23.005996704101562,23.121775673418238,22.77443549385926,23.03601371626581,5598300
2010-02-11,23.4991397857666,23.524869360181448,22.980272303603517,23.108916904068064,6878000
2010-02-12,23.443395614624023,23.499142213713547,23.121783262331032,23.216123409127913,6761900
2010-02-16,23.99228858947754,24.073763152863528,23.434827348434677,23.524878439935847,11509700
2010-02-17,23.61351776123047,23.85731407182957,23.51773969021636,23.78765774583871,7368200
2010-02-18,23.83120346069336,23.900859814373337,23.587405392444204,23.587405392444204,4666100
2010-02-19,23.639638900756836,23.678820689671827,23.321831795440957,23.374073627081653,6051800
2010-02-22,23.617876052856445,23.77895603281854,23.54821971065082,23.757188737267697,5497600
2010-02-23,23.169456481933594,23.408899982419907,23.12156744968879,23.313121917930303,7009200
2010-02-24,23.326187133789062,23.461145342368003,23.186872809573398,23.295710931711486,5022200
2010-02-25,23.02579116821289,23.030145622792897,22.638327747483626,22.80376214602952,8799700
2010-02-26,23.165102005004883,23.221698284942196,22.85600218357548,22.921305711252202,6343600
2010-03-01,23.500328063964844,23.526449812178715,23.18687372835042,23.23040997537354,6020800
2010-03-02,23.509031295776367,23.613516610037752,23.326184071741107,23.387133146419526,5975400
2010-03-03,23.88344955444336,24.00099498355257,23.62659139322074,23.630944189526073,6239900
2010-03-04,23.98356819152832,24.149002598948034,23.857315573741225,24.092406311536937,5038000
2010-03-05,24.28395652770996,24.31007826977681,24.070634780079043,24.118523810166124,5177700
